name,UUID,declared_qty,declared_unit,conversion_factor,converted_unit
"blow moulding | blow moulding | EN15804, U",e3716672-40aa-4da2-bff5-aae3d33ae904,1,kg,6.12,MJ
"harvesting, by complete harvester, beets | harvesting, by complete harvester, beets | EN15804, U",d24c9bac-e58f-4e6a-ad68-99994e650a6a,1,m2,0.44,MJ
"harvesting, by complete harvester, beets | harvesting, by complete harvester, beets | EN15804, U",4861c1c1-1c5a-467e-b19b-e0e5afbc7982,1,m2,0.44,MJ
"harvesting, by complete harvester, ground crops | harvesting, by complete harvester, ground crops | EN15804, U",84252fbd-6963-4c73-9795-9625c7a8521a,1,m2,0.12,MJ
"market for harvesting, by complete harvester, ground crops | harvesting, by complete harvester, ground crops | EN15804, U",ce8c0824-d483-46c9-bfa3-7d2b93a4c47d,1,m2,0.12,MJ
"harvesting, by complete harvester, ground crops | harvesting, by complete harvester, ground crops | EN15804, U",0d9803cc-1cdd-434f-bd13-0837d3c4a5e7,1,m2,0.12,MJ
"harvesting, by complete harvester, ground crops | harvesting, by complete harvester, ground crops | EN15804, U",46960f72-8743-4ef0-bd99-4ded99f82ce0,1,m2,0.097,MJ
"market for harvesting, sugarcane | harvesting, sugarcane | EN15804, U",94461983-0b55-440f-a529-95e7d36812c7,1,m2,0.282,MJ
"harvesting, sugarcane | harvesting, sugarcane | EN15804, U",74b45fa1-84e1-422a-8a3a-74d0a9d6c582,1,m2,0.282,MJ
"harvesting, sugarcane | harvesting, sugarcane | EN15804, U",cd5744cb-9284-4fa7-bb8c-324b53796280,1,m2,0.282,MJ
"haying, by rotary tedder | haying, by rotary tedder | EN15804, U",227b5ec5-6be3-4c49-b1cd-9ab2c1f3a19f,1,m2,0.008,MJ
"haying, by rotary tedder | haying, by rotary tedder | EN15804, U",db8132db-1976-46ee-8adc-3a24cd6cbdc1,1,m2,0.008,MJ
"haying, by rotary tedder | haying, by rotary tedder | EN15804, U",94f1ddae-d56a-4e5f-a83f-7d2d06df0930,1,m2,0.008,MJ
"market for haying, by rotary tedder | haying, by rotary tedder | EN15804, U",22a8631b-ecf9-416f-9ece-42c5cf36f05d,1,m2,0.008,MJ
"market for hoeing | hoeing | EN15804, U",7e5ec056-b0a0-4873-9bce-eebde19836c8,1,m2,0.014,MJ
"hoeing | hoeing | EN15804, U",9911987f-de29-4bd4-aefc-a8c2d40cbf1e,1,m2,0.014,MJ
"hoeing | hoeing | EN15804, U",1706520d-d5ef-4f39-a2ac-46a7d26a649b,1,m2,0.014,MJ
"market for limestone and gypsum application, by spreader | limestone and gypsum application, by spreader | EN15804, U",6aa12c51-dc7f-4516-8794-d4009584e437,1,m2,0.005,MJ
"limestone and gypsum application, by spreader | limestone and gypsum application, by spreader | EN15804, U",0537f1b6-0fc0-4c84-87d7-8377224b2a82,1,m2,0.005,MJ
"limestone and gypsum application, by spreader | limestone and gypsum application, by spreader | EN15804, U",a759bfcd-8ea8-42e6-aeb4-33623a5311e0,1,m2,0.005,MJ
"market for liquid manure spreading, by vacuum tanker | liquid manure spreading, by vacuum tanker | EN15804, U",47948716-64d2-4c6f-b817-512c1a55a759,1,m3,9.266,MJ
"liquid manure spreading, by vacuum tanker | liquid manure spreading, by vacuum tanker | EN15804, U",aea5a4f7-d09e-4f42-9ce5-d5d6e8e1bfbb,1,m3,35.228,MJ
"liquid manure spreading, by vacuum tanker | liquid manure spreading, by vacuum tanker | EN15804, U",e0fff020-bf07-4cdb-9e24-7a3af5ec6c9e,1,m3,9.266,MJ
"liquid manure spreading, by vacuum tanker | liquid manure spreading, by vacuum tanker | EN15804, U",27cd515d-d289-47f4-9963-27629f3abc26,1,m3,9.266,MJ
"market for mowing, by motor mower | mowing, by motor mower | EN15804, U",ff20f520-c8f0-4894-9b9d-5741ca5ffef6,1,m2,0.013,MJ
"mowing, by motor mower | mowing, by motor mower | EN15804, U",22272708-26d5-43fa-9f0e-34c4c7cef005,1,m2,0.013,MJ
"mowing, by motor mower | mowing, by motor mower | EN15804, U",58556b60-66a4-4b7a-aac8-51230edf4e6b,1,m2,0.013,MJ
"mowing, by rotary mower | mowing, by rotary mower | EN15804, U",897e8ccf-6178-4d76-86e9-db2845dbc1ca,1,m2,0.018,MJ
"market for mowing, by rotary mower | mowing, by rotary mower | EN15804, U",26c4ac24-f28f-4298-a206-e5a3bba5092c,1,m2,0.018,MJ
"mowing, by rotary mower | mowing, by rotary mower | EN15804, U",78c8a04c-cdf0-4cf8-964b-1bddfb1e8e28,1,m2,0.018,MJ
"mulching | mulching | EN15804, U",0e1f854d-1418-4a71-81d1-996bc80d4827,1,m2,0.015,MJ
"mulching | mulching | EN15804, U",c5ebbc3f-ef22-4760-b31a-cecdb23f8632,1,m2,0.015,MJ
"market for mulching | mulching | EN15804, U",52428a28-4481-48a0-b3aa-b2f5dd918774,1,m2,0.015,MJ
"market for planting | planting | EN15804, U",5ab9b12a-be28-4e9d-9748-fde887fb83bd,1,m2,0.072,MJ
"planting | planting | EN15804, U",d2e59abe-46b7-40f3-bef8-4773df4a068a,1,m2,0.072,MJ
"planting | planting | EN15804, U",4817b1ab-eacc-4f4e-8570-5bf09ea38dd6,1,m2,0.072,MJ
"market for planting tree | planting tree | EN15804, U",50cb6fa2-98f3-4d65-aa3f-7b37ef7b9ec2,1,Item(s),8.25,MJ
"planting, tree | planting tree | EN15804, U",e84988eb-f053-4712-a3e7-a01141195bd2,1,Item(s),8.25,MJ
"planting, tree | planting tree | EN15804, U",614d96a0-c54f-4615-8283-045eb636c0c2,1,Item(s),8.25,MJ
"planting with starter fertiliser, by no till planter | planting with starter fertiliser, by no till planter | EN15804, U",e40d8e0f-6436-4e83-98b0-3684cadb15ec,1,m2,0.014,MJ
"planting with starter fertiliser, by no till planter | planting with starter fertiliser, by no till planter | EN15804, U",9de1a84c-ddf5-4ef7-b580-00559bc25570,1,m2,0.014,MJ
"market for planting with starter fertiliser, by no till planter | planting with starter fertiliser, by no till planter | EN15804, U",13d53f35-a6a1-4e81-8f21-309bde02c4f9,1,m2,0.014,MJ
"planting, sugarcane | planting, sugarcane | EN15804, U",4afc2735-5f8f-4061-af86-dc0928fc23d4,1,m2,0.041,MJ
"planting, sugarcane | planting, sugarcane | EN15804, U",37005346-aa51-4ebb-bf47-078cfaa14a22,1,m2,0.041,MJ
"market for planting, sugarcane | planting, sugarcane | EN15804, U",35d01881-1f4c-4c9f-9ce4-9eaeac69e75b,1,m2,0.041,MJ
"solid manure loading and spreading, by hydraulic loader and spreader | solid manure loading and spreading, by hydraulic loader and spreader | EN15804, U",2f06693b-f855-4a02-91df-40ca31940b8a,1,kg,0.023,MJ
"solid manure loading and spreading, by hydraulic loader and spreader | solid manure loading and spreading, by hydraulic loader and spreader | EN15804, U",4c307605-88dd-42e1-8d63-de2991c6db57,1,kg,0.023,MJ
"market for solid manure loading and spreading, by hydraulic loader and spreader | solid manure loading and spreading, by hydraulic loader and spreader | EN15804, U",4b5b35fe-05e8-4a4b-8247-f6b33cd49dff,1,kg,0.023,MJ
"solid manure loading and spreading, by hydraulic loader and spreader | solid manure loading and spreading, by hydraulic loader and spreader | EN15804, U",3b2f4fa6-89ba-45e5-8a2e-ac58e982f826,1,kg,0.063,MJ
"sugarcane loading, by loader | sugarcane loading, by loader | EN15804, U",bf5bacbf-6041-4a51-85b7-ab87b82d17c2,1,m2,0.074,MJ
"market for sugarcane loading, by loader | sugarcane loading, by loader | EN15804, U",48d9a489-3fc0-4855-9462-03d0808f5695,1,m2,0.074,MJ
"sugarcane loading, by loader | sugarcane loading, by loader | EN15804, U",526259ec-d674-47d4-8328-bd000f7eb8bf,1,m2,0.074,MJ
"sugarcane transfer, by dump cart | sugarcane transfer, by dump cart | EN15804, U",244cde9f-bdbb-4b7a-9053-403047648e77,1,m2,0.143,MJ
"market for sugarcane transfer, by dump cart | sugarcane transfer, by dump cart | EN15804, U",3e95667e-b90a-43a4-8ad5-d2f86b8a3849,1,m2,0.143,MJ
"sugarcane transfer, by dump cart | sugarcane transfer, by dump cart | EN15804, U",0568bfab-c81e-4447-8cc4-72892bb2b6a3,1,m2,0.143,MJ
"sugarcane vinasse application, by wheel reel irrigation equipment | sugarcane vinasse application, by wheel reel irrigation | EN15804, U",914da40b-56dd-4fe9-8418-24fa8a6e6c63,1,m2,0.034,MJ
"sugarcane vinasse application, by wheel reel irrigation equipment | sugarcane vinasse application, by wheel reel irrigation | EN15804, U",dd691357-60a0-4a5a-aafc-789897ba1ae0,1,m2,0.034,MJ
"market for sugarcane vinasse application, by wheel reel irrigation | sugarcane vinasse application, by wheel reel irrigation | EN15804, U",26f8d258-bae5-4e1b-aad8-31f65c32231f,1,m2,0.034,MJ
"swath, by rotary windrower | swath, by rotary windrower | EN15804, U",83e2fcef-25d5-4ab0-ba0f-71b8a3d0c59e,1,m2,0.03,MJ
"market for swath, by rotary windrower | swath, by rotary windrower | EN15804, U",c99ebd7b-e19e-40cb-9246-0acf685281e6,1,m2,0.013,MJ
"swath, by rotary windrower | swath, by rotary windrower | EN15804, U",f23f6291-8996-4d0a-a6a2-39f1d21840c4,1,m2,0.013,MJ
"swath, by rotary windrower | swath, by rotary windrower | EN15804, U",53047232-cd5f-4e37-9563-fab07327c009,1,m2,0.013,MJ
"swath, by rotary windrower | swath, by rotary windrower | EN15804, U",f9d835c5-54ec-4dc2-b5e9-5e459b9562c4,1,m2,0.017,MJ
"tillage, cultivating, chiselling | tillage, cultivating, chiselling | EN15804, U",ad21baa7-afbd-4b9d-bc73-e570ddf54723,1,m2,0.04,MJ
"tillage, cultivating, chiselling | tillage, cultivating, chiselling | EN15804, U",009fc542-dfc2-47d4-a8ff-c41b447d1477,1,m2,0.066,MJ
"tillage, cultivating, chiselling | tillage, cultivating, chiselling | EN15804, U",421dea75-20cc-4921-a290-92afe85854ef,1,m2,0.003,MJ
"market for tillage, cultivating, chiselling | tillage, cultivating, chiselling | EN15804, U",ff7520c5-6fcc-4eae-9c51-50e2854843eb,1,m2,0.066,MJ
"tillage, cultivating, chiselling | tillage, cultivating, chiselling | EN15804, U",dcc37ca5-c50b-45ba-8e3b-5bd454bdda96,1,m2,0.066,MJ
"market for tillage, currying, by weeder | tillage, currying, by weeder | EN15804, U",bb21f8dc-7c9e-498d-96bf-24bb95f93bb9,1,m2,0.007,MJ
"tillage, currying, by weeder | tillage, currying, by weeder | EN15804, U",320e67ef-5e45-462d-9632-892384ce0ae1,1,m2,0.007,MJ
"tillage, currying, by weeder | tillage, currying, by weeder | EN15804, U",3246240a-642c-4bf9-9b43-7ecf97680113,1,m2,0.007,MJ
"tillage, harrowing, by offset disc harrow | tillage, harrowing, by offset disc harrow | EN15804, U",38fb0a09-013a-4a56-b20c-21a8b6fd0bc6,1,m2,0.082,MJ
"tillage, harrowing, by offset disc harrow | tillage, harrowing, by offset disc harrow | EN15804, U",5c668bcf-7732-4de4-8415-557dc902e046,1,m2,0.082,MJ
"tillage, harrowing, by offset disc harrow | tillage, harrowing, by offset disc harrow | EN15804, U",d57427dc-b55a-4665-99f6-8cb09474bdae,1,m2,0.005,MJ
"market for tillage, harrowing, by offset disc harrow | tillage, harrowing, by offset disc harrow | EN15804, U",f83502ee-3142-43f4-bcbc-63e3f9c61da0,1,m2,0.08,MJ
"tillage, harrowing, by rotary harrow | tillage, harrowing, by rotary harrow | EN15804, U",ad5a1575-6bba-495d-8456-fb71613f1fad,1,m2,0.007,MJ
"market for tillage, harrowing, by rotary harrow | tillage, harrowing, by rotary harrow | EN15804, U",33f15911-030f-4387-b8b4-589e2f0edd18,1,m2,0.048,MJ
"tillage, harrowing, by rotary harrow | tillage, harrowing, by rotary harrow | EN15804, U",faddc8bf-79a4-4ebc-9f98-d7d54c9aa8c8,1,m2,0.049,MJ
"tillage, harrowing, by rotary harrow | tillage, harrowing, by rotary harrow | EN15804, U",5d742935-2c32-46bb-8cb5-d0b5ca75b77e,1,m2,0.049,MJ
"tillage, harrowing, by offset leveling disc harrow | tillage, harrowing, by offset leveling disc harrow | EN15804, U",d03fc584-3a34-4064-a3b6-4ede251299f1,1,m2,0.02,MJ
"market for tillage, harrowing, by offset leveling disc harrow | tillage, harrowing, by offset leveling disc harrow | EN15804, U",848ea962-6202-423d-b825-e3b9de86d7e2,1,m2,0.02,MJ
"tillage, harrowing, by offset leveling disc harrow | tillage, harrowing, by offset leveling disc harrow | EN15804, U",ad7879d5-dd82-4aa2-ac55-7b5c2afd112e,1,m2,0.02,MJ
"tillage, harrowing, by spring tine harrow | tillage, harrowing, by spring tine harrow | EN15804, U",cffc8583-4e0f-4613-ac0e-91fdeebf20ab,1,m2,0.019,MJ
"market for tillage, harrowing, by spring tine harrow | tillage, harrowing, by spring tine harrow | EN15804, U",086a6f14-38c4-4a86-8b19-27e284502fe8,1,m2,0.019,MJ
"tillage, harrowing, by spring tine harrow | tillage, harrowing, by spring tine harrow | EN15804, U",225b8bab-67d9-413d-9a3e-f94b9bce2931,1,m2,0.019,MJ
"tillage, hoeing and earthing-up, potatoes | tillage, hoeing and earthing-up, potatoes | EN15804, U",dcf8dd91-9416-43a8-aa57-c589e99a433c,1,m2,0.015,MJ
"tillage, hoeing and earthing-up, potatoes | tillage, hoeing and earthing-up, potatoes | EN15804, U",b18bec5d-6717-4009-8607-dae63399f49b,1,m2,0.015,MJ
"market for tillage, hoeing and earthing-up, potatoes | tillage, hoeing and earthing-up, potatoes | EN15804, U",fc0da04a-c17d-4c1a-946c-de03327876d4,1,m2,0.015,MJ
"tillage, hoeing and earthing-up, potatoes | tillage, hoeing and earthing-up, potatoes | EN15804, U",5b09601e-5062-4b93-952e-a92e0bc3d26b,1,m2,0.057,MJ
"tillage, ploughing | tillage, ploughing | EN15804, U",70dc3a3a-a98e-4455-9874-82a8508edfd1,1,m2,0.111,MJ
"tillage, ploughing | tillage, ploughing | EN15804, U",1ef1527e-7c12-4e6e-ac13-679407ad5b0a,1,m2,0.094,MJ
"market for tillage, ploughing | tillage, ploughing | EN15804, U",73dc14a0-0605-4450-995b-76ee8723595b,1,m2,0.111,MJ
"tillage, ploughing | tillage, ploughing | EN15804, U",f30be522-1c4d-43ae-afa3-b4811297ead7,1,m2,0.111,MJ
"tillage, ploughing | tillage, ploughing | EN15804, U",27de321b-dbc3-443c-807d-89d391d98959,1,m2,0.092,MJ
"tillage, rolling | tillage, rolling | EN15804, U",b90bf0e0-2222-405a-be4a-23cea3f826c9,1,m2,0.014,MJ
"tillage, rolling | tillage, rolling | EN15804, U",405d80c4-b0d2-4dd4-9c93-6754795a4241,1,m2,0.014,MJ
"market for tillage, rolling | tillage, rolling | EN15804, U",ea99b9ae-8246-412c-9746-0bcedcd2c6e6,1,m2,0.014,MJ
"tillage, rolling | tillage, rolling | EN15804, U",dd65bd14-b80e-47d7-b058-eb8a515daa1a,1,m2,0.013,MJ
"tillage, rolling | tillage, rolling | EN15804, U",cc4b0af7-81fc-4654-b09f-5fe4b88938e9,1,m2,0.011,MJ
"tillage, rotary cultivator | tillage, rotary cultivator | EN15804, U",1d2a70a6-6cd8-4769-af62-46daa89c53ea,1,m2,0.026,MJ
"tillage, rotary cultivator | tillage, rotary cultivator | EN15804, U",f43e108e-5987-48e1-a466-43080dfc2a2f,1,m2,0.06,MJ
"tillage, rotary cultivator | tillage, rotary cultivator | EN15804, U",45d65cbf-3746-44d3-8d9e-3c2b6a47b846,1,m2,0.007,MJ
"tillage, rotary cultivator | tillage, rotary cultivator | EN15804, U",dd51599b-81d0-409e-b15a-c7bafb480b05,1,m2,0.06,MJ
"market for tillage, rotary cultivator | tillage, rotary cultivator | EN15804, U",ea6d350c-678e-40a5-9ebd-131a08100c04,1,m2,0.059,MJ
"tillage, rotary cultivator | tillage, rotary cultivator | EN15804, U",85af115a-dc58-4a8d-be91-9ee943798d36,1,m2,0.026,MJ
"market for tillage, subsoiling, by subsoiler plow | tillage, subsoiling, by subsoiler plow | EN15804, U",f2de7678-6a23-4c27-81a1-09b929c0f211,1,m2,0.07,MJ
"tillage, subsoiling, by subsoiler plow | tillage, subsoiling, by subsoiler plow | EN15804, U",fd790504-15a5-40ba-a28f-07330f58e1c0,1,m2,0.07,MJ
"tillage, subsoiling, by subsoiler plow | tillage, subsoiling, by subsoiler plow | EN15804, U",e0a82cfb-409e-4f2a-ab55-7190edb51034,1,m2,0.07,MJ
"bale loading | bale loading | EN15804, U",9f070d0e-0792-49bf-b833-55ab75706607,1,Item(s),14.091,MJ
"bale loading | bale loading | EN15804, U",8703aaaf-cf5d-4f4c-ac9a-2b9161cc3eab,1,Item(s),3.463,MJ
"bale loading | bale loading | EN15804, U",9e194347-855a-4e5b-9378-e35067d6ead4,1,Item(s),3.463,MJ
"market for bale loading | bale loading | EN15804, U",539ce613-c106-4f8c-8961-36c0a7991bec,1,Item(s),3.463,MJ
"baling | baling | EN15804, U",983b21b8-5539-4584-b94d-3a1bb1d9028c,1,Item(s),32.025,MJ
"baling | baling | EN15804, U",a812004c-41ce-4b4a-8789-990b69f26383,1,Item(s),31.726,MJ
"baling | baling | EN15804, U",72a7f0fa-6e90-45ab-8bf6-fd017eb3687a,1,Item(s),31.726,MJ
"market for baling | baling | EN15804, U",78d00a23-0c5c-4763-bddb-65767f16871e,1,Item(s),31.726,MJ
"market for delimbing/sorting, excavator-based processor | delimbing/sorting, excavator-based processor | EN15804, U",7df79a0e-1f21-4576-9b37-3fcaf5fc3b71,1,h,575.232,MJ
"delimbing, with excavator-based processor | delimbing/sorting, excavator-based processor | EN15804, U",c0d8c7f4-c919-4e10-bd39-87185cc68823,1,h,575.232,MJ
"delimbing, with excavator-based processor | delimbing/sorting, excavator-based processor | EN15804, U",1343ab6a-bc9c-452d-b774-5609bc0b5737,1,h,575.232,MJ
"forwarding, forwarder | forwarding, forwarder | EN15804, U",c91e3c17-a730-42ec-ada8-c9b56b3b5507,1,h,395.472,MJ
"forwarding, forwarder | forwarding, forwarder | EN15804, U",5eef6512-d5cf-4bbb-88be-982f49f39799,1,h,395.472,MJ
"market for forwarding, forwarder | forwarding, forwarder | EN15804, U",11d35b38-e3be-4547-a4fe-98a44f68b7f0,1,h,395.472,MJ
"harvesting, forestry harvester | harvesting, forestry harvester | EN15804, U",1d712b77-3d48-41db-a232-f110b7dfb0b3,1,h,460.186,MJ
"market for harvesting, forestry harvester | harvesting, forestry harvester | EN15804, U",c73ff229-53bb-4423-a086-ab7cae2e0141,1,h,460.186,MJ
"harvesting, forestry harvester | harvesting, forestry harvester | EN15804, U",d21043b1-81c9-475e-9090-9fda7334aa72,1,h,460.186,MJ
"harvesting/bundling, energy wood harvester | harvesting/bundling, energy wood harvester | EN15804, U",a6e6f856-0251-42c2-90b4-6e109062b261,1,h,415.246,MJ
"harvesting/bundling, energy wood harvester | harvesting/bundling, energy wood harvester | EN15804, U",74ee40a1-977b-4d1c-ba52-fbbb07bf7cfb,1,h,415.246,MJ
"market for harvesting/bundling, energy wood harvester | harvesting/bundling, energy wood harvester | EN15804, U",6fff8f79-66ce-41b5-96f7-5bc7d913d747,1,h,415.246,MJ
"skidding, skidder | skidding, skidder | EN15804, U",cb3bb9e5-38bf-4062-82e3-a64a2f9bedfe,1,h,467.376,MJ
"skidding, skidder | skidding, skidder | EN15804, U",17cda053-4642-443b-ab56-196a41ff99c6,1,h,467.376,MJ
"market for skidding, skidder | skidding, skidder | EN15804, U",7b4b4418-12cf-4e3d-b5d8-d72c8a79df2c,1,h,467.376,MJ
"wood chipping, mobile chipper, at forest road | wood chipping, chipper, mobile, diesel, at forest road | EN15804, U",adad57ce-37ca-4642-9fef-75b5f9b47f1d,1,h,2516.64,MJ
"market for wood chipping, chipper, mobile, diesel, at forest road | wood chipping, chipper, mobile, diesel, at forest road | EN15804, U",de732767-b431-48c8-a0ec-6983d913852c,1,h,2516.64,MJ
"wood chipping, mobile chipper, at forest road | wood chipping, chipper, mobile, diesel, at forest road | EN15804, U",f96ee991-3367-4f18-8f7c-733f94e49b04,1,h,2516.64,MJ
"wood chipping, terrain chipper, diesel | wood chipping, forwarder with terrain chipper, in forest | EN15804, U",6febfee4-e3d5-41db-bc3c-a988131cba99,1,h,1060.584,MJ
"market for wood chipping, forwarder with terrain chipper, in forest | wood chipping, forwarder with terrain chipper, in forest | EN15804, U",798169fc-ba00-47cd-ae7d-d1612df0bfac,1,h,1060.584,MJ
"wood chipping, terrain chipper, diesel | wood chipping, forwarder with terrain chipper, in forest | EN15804, U",89439ced-c274-47c9-8a29-75f14592dd73,1,h,1060.584,MJ
"market for power sawing, with catalytic converter | power sawing, with catalytic converter | EN15804, U",403c980a-3609-46a2-b5da-2235efec2ec8,1,h,54,MJ
"power sawing, with catalytic converter | power sawing, with catalytic converter | EN15804, U",e4ee8a1a-d336-4ac7-a07a-f9dc439ab636,1,h,54,MJ
"power sawing, with catalytic converter | power sawing, with catalytic converter | EN15804, U",18b00cc5-70a0-4bfe-9e04-6908cd347a1f,1,h,54,MJ
"market for power sawing, without catalytic converter | power sawing, without catalytic converter | EN15804, U",eecfc417-1eef-4b6f-9229-f0abe82aed16,1,h,69.12,MJ
"power sawing, without catalytic converter | power sawing, without catalytic converter | EN15804, U",db04e6aa-7eba-4837-85ca-4a175f44dee1,1,h,69.12,MJ
"power sawing, without catalytic converter | power sawing, without catalytic converter | EN15804, U",b156dce8-7e78-4cc6-aaf2-d529826b6c51,1,h,69.12,MJ
"tempering, flat glass | tempering, flat glass | EN15804, U",1451bb21-8823-4ad8-ac97-14758d425961,1,kg,1.197,MJ
"market for tempering, flat glass | tempering, flat glass | EN15804, U",5d39cd11-ab51-47b3-bc9a-7d7140a8383b,1,kg,1.197,MJ
"tempering, flat glass | tempering, flat glass | EN15804, U",bc9e2d54-b269-47e9-9bb7-9f3f901dc841,1,kg,1.197,MJ
"excavation, hydraulic digger | excavation, hydraulic digger | EN15804, U",7b741bf0-d2dd-41c6-9efb-e90426a3b4ec,1,m3,5.594,MJ
"excavation, hydraulic digger | excavation, hydraulic digger | EN15804, U",c9a03d2d-c02c-4364-b0a1-b6b64646f0a5,1,m3,5.594,MJ
"market for excavation, hydraulic digger | excavation, hydraulic digger | EN15804, U",e206b9ca-91d1-4e10-88ee-deabc2580641,1,m3,5.594,MJ
"excavation, skid-steer loader | excavation, skid-steer loader | EN15804, U",ada06dea-128e-4548-bda1-e1b3d19f4364,1,m3,5.551,MJ
"market for excavation, skid-steer loader | excavation, skid-steer loader | EN15804, U",58ca8f93-7b87-4837-9a98-8079fafca14e,1,m3,5.551,MJ
"excavation, skid-steer loader | excavation, skid-steer loader | EN15804, U",284de931-4785-46fb-98c1-c1d8a911964a,1,m3,5.551,MJ
"market for energy and auxilliary inputs, metal working factory | energy and auxilliary inputs, metal working factory | EN15804, U",656ad66d-5147-4d8d-a5aa-5e7146be035e,1,kg,1.262,MJ
"market for energy and auxilliary inputs, metal working factory | energy and auxilliary inputs, metal working factory | EN15804, U",952bcf3b-dcae-4c1c-9bec-78bc2da3d13e,1,kg,1.263,MJ
"energy and auxilliary inputs, metal working factory, with heating from hard coal | energy and auxilliary inputs, metal working factory | EN15804, U",1971864e-675b-4f83-8efa-f41ba4caa0ca,1,kg,1.056,MJ
"energy and auxilliary inputs, metal working factory, with heating from hard coal | energy and auxilliary inputs, metal working factory | EN15804, U",ace3e1dc-d968-4714-b208-c87ff0d09043,1,kg,1.056,MJ
"energy and auxilliary inputs, metal working factory, with heating from heavy fuel oil | energy and auxilliary inputs, metal working factory | EN15804, U",7cea893d-56ba-4066-9ee3-59211ec32cb5,1,kg,1.254,MJ
"energy and auxilliary inputs, metal working factory, with heating from natural gas | energy and auxilliary inputs, metal working factory | EN15804, U",54ed8f97-5ec8-4d77-889d-e01358372280,1,kg,1.267,MJ
"energy and auxilliary inputs, metal working factory, with heating from natural gas | energy and auxilliary inputs, metal working factory | EN15804, U",0b84e345-7acb-4dca-a2f3-d79674a8b9ee,1,kg,1.267,MJ
"energy and auxilliary inputs, metal working factory, with heating from light fuel oil | energy and auxilliary inputs, metal working factory | EN15804, U",84657587-f078-4ecc-9d7e-8e23fb8c7fba,1,kg,1.254,MJ
"energy and auxilliary inputs, metal working factory, with heating from heavy fuel oil | energy and auxilliary inputs, metal working factory | EN15804, U",79f15346-1af0-4fb7-8eb7-8cf8028f6b13,1,kg,1.254,MJ
"energy and auxilliary inputs, metal working factory, with heating from light fuel oil | energy and auxilliary inputs, metal working factory | EN15804, U",2230e90f-5ff5-49f1-9d7a-290d3d91ac70,1,kg,1.254,MJ
"energy and auxilliary inputs, metal working machine, with process heat from light fuel oil | energy and auxilliary inputs, metal working machine | EN15804, U",42a7d2b6-1661-4e99-93a7-cf8dc54b505b,1,kg,4.437,MJ
"energy and auxilliary inputs, metal working machine, with process heat from natural gas | energy and auxilliary inputs, metal working machine | EN15804, U",fac95ee2-0874-46e3-a175-1c3bab400330,1,kg,4.483,MJ
"market for energy and auxilliary inputs, metal working machine | energy and auxilliary inputs, metal working machine | EN15804, U",0112eaec-e8c5-466c-89a5-6aa131401221,1,kg,4.453,MJ
"energy and auxilliary inputs, metal working machine, with process heat from light fuel oil | energy and auxilliary inputs, metal working machine | EN15804, U",cfb20e43-dbea-417f-933d-97837121e53e,1,kg,4.437,MJ
"energy and auxilliary inputs, metal working machine, with process heat from hard coal | energy and auxilliary inputs, metal working machine | EN15804, U",7af36fc5-00a3-4cd2-8601-ff32aaa39773,1,kg,3.736,MJ
"energy and auxilliary inputs, metal working machine, with process heat from heavy fuel oil | energy and auxilliary inputs, metal working machine | EN15804, U",eabfb600-599b-47a4-86b5-24edf5887e86,1,kg,4.437,MJ
"energy and auxilliary inputs, metal working machine, with process heat from heavy fuel oil | energy and auxilliary inputs, metal working machine | EN15804, U",5d49891b-348d-4248-a901-1d64d46bd5c9,1,kg,4.437,MJ
"market for energy and auxilliary inputs, metal working machine | energy and auxilliary inputs, metal working machine | EN15804, U",a06711fc-a541-4bc6-ab29-4a93164352f1,1,kg,4.448,MJ
"energy and auxilliary inputs, metal working machine, with process heat from hard coal | energy and auxilliary inputs, metal working machine | EN15804, U",6e90c998-fac1-4467-a433-9ee7b3a7c965,1,kg,3.736,MJ
"energy and auxilliary inputs, metal working machine, with process heat from natural gas | energy and auxilliary inputs, metal working machine | EN15804, U",79a787ea-e3d7-4e2d-927c-3444dda12658,1,kg,4.483,MJ
"injection moulding | injection moulding | EN15804, U",c818084c-e4ce-4e88-9ec0-850f8af206a8,1,kg,4.439,MJ
"injection moulding | injection moulding | EN15804, U",054d9745-b737-4d51-a4c4-a62926611d7b,1,kg,4.439,MJ
"injection moulding | injection moulding | EN15804, U",682d8625-f750-431f-8a9c-4a82c23dd2c1,1,kg,4.439,MJ
"market for injection moulding | injection moulding | EN15804, U",e2122e77-4a7c-4ead-9d22-83d1c98f209e,1,kg,4.439,MJ
"polymer foaming | polymer foaming | EN15804, U",512a8005-cbe8-4623-aebc-0792c84159fe,1,kg,2.765,MJ
"polymer foaming | polymer foaming | EN15804, U",9c204b17-4f9c-4640-812b-42db04fac35d,1,kg,2.765,MJ
"polymer foaming | polymer foaming | EN15804, U",123f1a58-c21c-487e-9969-bd0924b670d3,1,kg,2.765,MJ
"market for polymer foaming | polymer foaming | EN15804, U",9b0581e8-9651-4a70-be2d-c59bb73f1350,1,kg,2.765,MJ
"forging, steel, large open die | forging, steel | EN15804, U",dc924ef6-df6a-49fd-8cce-89e880a87919,1,kg,10.267,MJ
"market for forging, steel | forging, steel | EN15804, U",1b9fd722-e129-4434-a4a8-4c07b79e3e85,1,kg,10.267,MJ
"forging, steel, large open die | forging, steel | EN15804, U",5173fb6b-9618-40cb-aadb-e1dd8600ceb3,1,kg,10.267,MJ
"hot rolling, steel | hot rolling, steel | EN15804, U",37ae7fe8-8bba-4270-8675-60381b2c0b13,1,kg,1.482,MJ
